26.11.2018                        Dynamic List Display                               1
--------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------
|BUKRS|LIFNR |GJAHR|BELNR     |BUZEI|BLDAT     |XBLNR           |BLART|         DMBTR|
|C04  |220234| 2018|5100487239|    1|21.08.2018|MAL1848226      |RE   |    13,936.80 |
|C04  |220234| 2018|5100487241|    1|21.08.2018|MAL1848960      |RE   |     6,087.15 |
|C04  |220234| 2018|5100487242|    1|21.08.2018|MAL1848571      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487243|    1|29.08.2018|MAL1857980      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487244|    1|21.08.2018|MAL1848527      |RE   |     8,864.25 |
|C04  |220234| 2018|5100487245|    1|29.08.2018|MAL1857792      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487246|    1|21.08.2018|MAL1847770      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487247|    1|21.08.2018|MAL1847790      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487249|    1|21.08.2018|MAL1847989      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487250|    1|21.08.2018|MAL1849017      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487251|    1|20.08.2018|MAL1847342      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487252|    1|21.08.2018|MAL1847650      |RE   |     8,208.14 |
|C04  |220234| 2018|5100487253|    1|21.08.2018|MAL1848034      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487254|    1|21.08.2018|MAL1847685      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487255|    1|20.08.2018|MAL1847106      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487256|    1|21.08.2018|MAL1847705      |RE   |     8,225.10 |
|C04  |220234| 2018|5100487257|    1|21.08.2018|MAL1848259      |RE   |     2,524.35 |
|C04  |220234| 2018|5100487258|    1|20.08.2018|MAL1847312      |RE   |     2,524.35 |
|C04  |220234| 2018|5100487259|    1|21.08.2018|MAL1847913      |RE   |     4,085.19 |
|C04  |220234| 2018|5100487260|    1|21.08.2018|MAL1848637      |RE   |     6,904.80 |
|C04  |220234| 2018|5100487261|    1|21.08.2018|MAL1848475      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487262|    1|21.08.2018|MAL1849891      |RE   |     2,247.90 |
|C04  |220234| 2018|5100487263|    1|21.08.2018|MAL1848531      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487264|    1|21.08.2018|MAL1848801      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487265|    1|29.08.2018|MAL1857740      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487266|    1|21.08.2018|MAL1848374      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487268|    1|21.08.2018|MAL1849101      |RE   |     8,215.65 |
|C04  |220234| 2018|5100487269|    1|21.08.2018|MAL1847676      |RE   |    13,936.80 |
|C04  |220234| 2018|5100487270|    1|21.08.2018|MAL1849483      |RE   |    33,334.70 |
|C04  |220234| 2018|5100487271|    1|21.08.2018|MAL1848006      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487272|    1|21.08.2018|MAL1848029      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487273|    1|21.08.2018|MAL1849007      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487274|    1|21.08.2018|MAL1849597      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487275|    1|21.08.2018|MAL1849331      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487276|    1|21.08.2018|MAL1848370      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487277|    1|21.08.2018|MAL1848905      |RE   |     8,225.10 |
|C04  |220234| 2018|5100487278|    1|21.08.2018|MAL1849426      |RE   |     8,864.25 |
|C04  |220234| 2018|5100487279|    1|21.08.2018|MAL1849277      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487280|    1|21.08.2018|MAL1849423      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487281|    1|21.08.2018|MAL1849803      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487282|    1|21.08.2018|MAL1849872      |RE   |     9,926.70 |
|C04  |220234| 2018|5100487283|    1|21.08.2018|MAL1849383      |RE   |     8,215.65 |
|C04  |220234| 2018|5100487284|    1|21.08.2018|MAL1848331      |RE   |    12,448.50 |
|C04  |220234| 2018|5100487285|    1|21.08.2018|MAL1849513      |RE   |     9,926.69 |
|C04  |220234| 2018|5100487286|    1|21.08.2018|MAL1849298      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487287|    1|21.08.2018|MAL1849034      |RE   |     8,071.66 |
|C04  |220234| 2018|5100487288|    1|21.08.2018|MAL1847706      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487289|    1|21.08.2018|MAL1847908      |RE   |     8,208.14 |
|C04  |220234| 2018|5100487290|    1|21.08.2018|MAL1848057      |RE   |     6,224.25 |
|C04  |220234| 2018|5100487291|    1|21.08.2018|MAL1848654      |RE   |   193,719.20 |
|C04  |220234| 2018|5100487292|    1|21.08.2018|MAL1848079      |RE   |     6,224.25 |
|C04  |220234| 2018|5100487293|    1|20.08.2018|MAL1847351      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487294|    1|21.08.2018|MAL1849322      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487295|    1|21.08.2018|MAL1847761      |RE   |     6,087.15 |
|C04  |220234| 2018|5100487296|    1|21.08.2018|MAL1849734      |RE   |     8,215.65 |
|C04  |220234| 2018|5100487297|    1|21.08.2018|MAL1849032      |RE   |    13,936.80 |
|C04  |220234| 2018|5100487298|    1|21.08.2018|MAL1849610      |RE   |     9,926.70 |
|C04  |220234| 2018|5100487299|    1|20.08.2018|MAL1847132      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487300|    1|21.08.2018|MAL1849655      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487301|    1|21.08.2018|MAL1849840      |RE   |     8,208.14 |
|C04  |220234| 2018|5100487302|    1|21.08.2018|MAL1848139      |RE   |     8,208.14 |
|C04  |220234| 2018|5100487303|    1|21.08.2018|MAL1848364      |RE   |     8,864.25 |
|C04  |220234| 2018|5100487309|    1|21.08.2018|MAL1848915      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487310|    1|20.08.2018|MAL1847201      |RE   |     1,952.70 |
|C04  |220234| 2018|5100487333|    1|20.08.2018|MAL1847331      |RE   |     2,077.65 |
|C04  |220234| 2018|5100487312|    1|20.08.2018|MAL1847178      |RE   |     1,301.85 |
|C04  |220234| 2018|5100487314|    1|20.08.2018|MAL1847364      |RE   |     4,591.05 |
|C04  |220234| 2018|5100487319|    1|29.08.2018|MAL1859280      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487321|    1|29.08.2018|MAL1859338      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487323|    1|29.08.2018|MAL1859335      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487324|    1|29.08.2018|MAL1859036      |RE   |     1,952.70 |
|C04  |220234| 2018|5100487325|    1|29.08.2018|MAL1858779      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487326|    1|29.08.2018|MAL1858683      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487327|    1|29.08.2018|MAL1858519      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487328|    1|29.08.2018|MAL1858499      |RE   |     6,344.10 |
|C04  |220234| 2018|5100487329|    1|29.08.2018|MAL1858386      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487330|    1|29.08.2018|MAL1858359      |RE   |     2,187.00 |
|C04  |220234| 2018|5100487331|    1|29.08.2018|MAL1858274      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487333|    1|29.08.2018|MAL1858267      |RE   |     1,952.70 |
|C04  |220234| 2018|5100487335|    1|29.08.2018|MAL1858229      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487336|    1|29.08.2018|MAL1858228      |RE   |    13,452.91 |
|C04  |220234| 2018|5100487338|    1|29.08.2018|MAL1858193      |RE   |     2,187.00 |
|C04  |220234| 2018|5100487339|    1|29.08.2018|MAL1858141      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487341|    1|29.08.2018|MAL1858015      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487342|    1|29.08.2018|MAL1857939      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487343|    1|29.08.2018|MAL1857929      |RE   |     1,952.70 |
|C04  |220234| 2018|5100487344|    1|29.08.2018|MAL1858312      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487345|    1|29.08.2018|MAL1858751      |RE   |     1,952.70 |
|C04  |220234| 2018|5100487347|    1|29.08.2018|MAL1858222      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487349|    1|29.08.2018|MAL1858135      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487351|    1|29.08.2018|MAL1857869      |RE   |     7,383.90 |
|C04  |220234| 2018|5100487352|    1|29.08.2018|MAL1858975      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487353|    1|29.08.2018|MAL1857924      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487355|    1|29.08.2018|MAL1859185      |RE   |    10,449.15 |
|C04  |220234| 2018|5100487356|    1|29.08.2018|MAL1858701      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487358|    1|29.08.2018|MAL1858921      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487360|    1|29.08.2018|MAL1858398      |RE   |     8,575.50 |
|C04  |220234| 2018|5100487369|    1|29.08.2018|MAL1858715      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487449|    1|29.08.2018|MAL1858721      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487450|    1|29.08.2018|MAL1859344      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487451|    1|29.08.2018|MAL1859252      |RE   |    10,449.15 |
|C04  |220234| 2018|5100487452|    1|29.08.2018|MAL1858436      |RE   |     9,201.60 |
|C04  |220234| 2018|5100487453|    1|29.08.2018|MAL1858097      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487454|    1|29.08.2018|MAL1857779      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487455|    1|29.08.2018|MAL1858389      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487456|    1|29.08.2018|MAL1859254      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487457|    1|29.08.2018|MAL1858980      |RE   |     8,648.10 |
|C04  |220234| 2018|5100487458|    1|29.08.2018|MAL1859305      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487459|    1|29.08.2018|MAL1858635      |RE   |     6,224.25 |
|C04  |220234| 2018|5100487466|    1|20.08.2018|MAL1847322      |RE   |     4,591.05 |
|C04  |220234| 2018|5100487477|    1|20.08.2018|MAL1847136      |RE   |     6,224.25 |
|C04  |220234| 2018|5100487479|    1|20.08.2018|MAL1847372      |RE   |     6,966.30 |
|C04  |220234| 2018|5100487491|    1|21.08.2018|MAL1848360      |RE   |     2,247.90 |
|C04  |220234| 2018|5100487493|    1|21.08.2018|MAL1848945      |RE   |     5,557.35 |
|C04  |220234| 2018|5100487495|    1|21.08.2018|MAL1849051      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487497|    1|21.08.2018|MAL1849518      |RE   |    16,672.05 |
|C04  |220234| 2018|5100487499|    1|21.08.2018|MAL1849203      |RE   |     8,864.25 |
|C04  |220234| 2018|5100487503|    1|21.08.2018|MAL1849681      |RE   |     9,201.60 |
|C04  |220234| 2018|5100487504|    1|21.08.2018|MAL1850393      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487507|    1|29.08.2018|MAL1858390      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487509|    1|29.08.2018|MAL1858052      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487510|    1|20.08.2018|MAL1847270      |RE   |     5,434.95 |
|C04  |220234| 2018|5100487513|    1|29.08.2018|MAL1858204      |RE   |     8,640.14 |
|C04  |220234| 2018|5100487519|    1|29.08.2018|MAL1858278      |RE   |     9,685.96 |
|C04  |220234| 2018|5100487520|    1|20.08.2018|MAL1847316      |RE   |     4,591.05 |
|C04  |220234| 2018|5100487521|    1|21.08.2018|MAL1849272      |RE   |     9,926.69 |
|C04  |220234| 2018|5100487677|    1|29.08.2018|MAL1858383      |RE   |     2,187.00 |
|C04  |220234| 2018|5100487682|    1|29.08.2018|MAL1859171      |RE   |    10,449.15 |
|C04  |220234| 2018|5100487689|    1|29.08.2018|MAL1858671      |RE   |     2,187.00 |
|C04  |220234| 2018|5100487696|    1|29.08.2018|MAL1858315      |RE   |    33,703.00 |
|C04  |220234| 2018|5100488352|    1|21.08.2018|MAL1850519      |RE   |    80,331.66 |
|C04  |220234| 2018|5100488353|    1|21.08.2018|MAL1850520      |RE   |   107,091.75 |
|C04  |220234| 2018|5100488657|    1|21.08.2018|MAL1849496      |RE   |     6,087.15 |
|C04  |220234| 2018|5100488658|    1|21.08.2018|MAL1847829      |RE   |     8,640.14 |
|C04  |220234| 2018|5100488659|    1|29.08.2018|MAL1859075      |RE   |     8,648.10 |
|C04  |220234| 2018|5100488673|    1|29.08.2018|MAL1858524      |RE   |     8,640.14 |
|C04  |220234| 2018|5100488752|    1|29.08.2018|MAL1858475      |RE   |     8,640.14 |
|C04  |220234| 2018|5100488970|    1|21.08.2018|MAL1848143      |RE   |     8,208.14 |
|C04  |220234| 2018|5100489016|    1|29.08.2018|MAL1858401      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489017|    1|21.08.2018|MAL1849717      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489018|    1|21.08.2018|MAL1848942      |RE   |     8,208.14 |
|C04  |220234| 2018|5100489020|    1|21.08.2018|MAL1850164      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489034|    1|29.08.2018|MAL1858026      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489035|    1|21.08.2018|MAL1848831      |RE   |     1,123.96 |
|C04  |220234| 2018|5100489036|    1|29.08.2018|MAL1858433      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489037|    1|21.08.2018|MAL1850421      |RE   |     9,926.69 |
|C04  |220234| 2018|5100489337|    1|21.08.2018|MAL1847940      |RE   |     1,123.96 |
|C04  |220234| 2018|5100489341|    1|21.08.2018|MAL1850230      |RE   |     6,904.95 |
|C04  |220234| 2018|5100489344|    1|21.08.2018|MAL1849162      |RE   |     4,506.60 |
|C04  |220234| 2018|5100489346|    1|29.08.2018|MAL1858144      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489348|    1|21.08.2018|MAL1849445      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489349|    1|21.08.2018|MAL1848447      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489352|    1|29.08.2018|MAL1857870      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489353|    1|29.08.2018|MAL1859131      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489354|    1|21.08.2018|MAL1850233      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489355|    1|29.08.2018|MAL1858573      |RE   |     6,224.25 |
|C04  |220234| 2018|5100489358|    1|29.08.2018|MAL1859251      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489360|    1|29.08.2018|MAL1859101      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489362|    1|21.08.2018|MAL1849953      |RE   |    13,936.80 |
|C04  |220234| 2018|5100489363|    1|29.08.2018|MAL1859030      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489365|    1|29.08.2018|MAL1859016      |RE   |     6,224.25 |
|C04  |220234| 2018|5100489369|    1|29.08.2018|MAL1859067      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489375|    1|21.08.2018|MAL1850457      |RE   |     8,640.15 |
|C04  |220234| 2018|5100489379|    1|21.08.2018|MAL1850205      |RE   |     9,926.69 |
|C04  |220234| 2018|5100489380|    1|29.08.2018|MAL1858176      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489382|    1|29.08.2018|MAL1858992      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489383|    1|21.08.2018|MAL1848463      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489386|    1|29.08.2018|MAL1857838      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489388|    1|29.08.2018|MAL1858064      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489391|    1|21.08.2018|MAL1849206      |RE   |     8,208.14 |
|C04  |220234| 2018|5100489392|    1|21.08.2018|MAL1848297      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489394|    1|29.08.2018|MAL1859205      |RE   |    17,296.21 |
|C04  |220234| 2018|5100489395|    1|29.08.2018|MAL1857937      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489397|    1|29.08.2018|MAL1858261      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489401|    1|29.08.2018|MAL1858104      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489404|    1|29.08.2018|MAL1857789      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489441|    1|29.08.2018|MAL1857766      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489502|    1|29.08.2018|MAL1858080      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489503|    1|29.08.2018|MAL1857928      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489506|    1|21.08.2018|MAL1849944      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489508|    1|29.08.2018|MAL1858153      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489899|    1|29.08.2018|MAL1857770      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489900|    1|21.08.2018|MAL1850415      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489901|    1|29.08.2018|MAL1858733      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489902|    1|21.08.2018|MAL1850151      |RE   |     4,743.75 |
|C04  |220234| 2018|5100489903|    1|29.08.2018|MAL1858564      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489904|    1|29.08.2018|MAL1858127      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489905|    1|29.08.2018|MAL1858506      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489906|    1|29.08.2018|MAL1857859      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489907|    1|21.08.2018|MAL1850483      |RE   |    57,260.07 |
|C04  |220234| 2018|5100489908|    1|29.08.2018|MAL1858627      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489909|    1|29.08.2018|MAL1858466      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489910|    1|21.08.2018|MAL1850405      |RE   |     8,215.65 |
|C04  |220234| 2018|5100489933|    1|29.08.2018|MAL1858240      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489912|    1|21.08.2018|MAL1850163      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489913|    1|29.08.2018|MAL1859100      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489914|    1|29.08.2018|MAL1858357      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489915|    1|29.08.2018|MAL1858612      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489916|    1|29.08.2018|MAL1858308      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489917|    1|29.08.2018|MAL1859047      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489918|    1|29.08.2018|MAL1858529      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489919|    1|29.08.2018|MAL1859320      |RE   |     6,224.25 |
|C04  |220234| 2018|5100489920|    1|29.08.2018|MAL1859282      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489921|    1|29.08.2018|MAL1858544      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489922|    1|21.08.2018|MAL1850047      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489923|    1|29.08.2018|MAL1859013      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489924|    1|29.08.2018|MAL1859243      |RE   |     6,224.25 |
|C04  |220234| 2018|5100489925|    1|29.08.2018|MAL1859133      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489926|    1|29.08.2018|MAL1858068      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489927|    1|29.08.2018|MAL1858156      |RE   |     7,757.12 |
|C04  |220234| 2018|5100489928|    1|29.08.2018|MAL1859303      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489929|    1|29.08.2018|MAL1857764      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489930|    1|29.08.2018|MAL1859297      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489931|    1|29.08.2018|MAL1857974      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489932|    1|20.08.2018|MAL1847121      |RE   |     2,247.90 |
|C04  |220234| 2018|5100489933|    1|21.08.2018|MAL1850161      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489934|    1|29.08.2018|MAL1859195      |RE   |     9,685.96 |
|C04  |220234| 2018|5100489935|    1|21.08.2018|MAL1850186      |RE   |     8,208.14 |
|C04  |220234| 2018|5100489936|    1|29.08.2018|MAL1858536      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489937|    1|29.08.2018|MAL1857895      |RE   |     5,557.35 |
|C04  |220234| 2018|5100489938|    1|29.08.2018|MAL1858638      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489939|    1|29.08.2018|MAL1858920      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489940|    1|29.08.2018|MAL1858572      |RE   |     8,225.10 |
|C04  |220234| 2018|5100489941|    1|21.08.2018|MAL1847857      |RE   |     8,215.65 |
|C04  |220234| 2018|5100489942|    1|29.08.2018|MAL1858537      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489943|    1|29.08.2018|MAL1858730      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489944|    1|21.08.2018|MAL1848210      |RE   |     8,640.14 |
|C04  |220234| 2018|5100489945|    1|29.08.2018|MAL1858766      |RE   |     8,648.10 |
|C04  |220234| 2018|5100489946|    1|29.08.2018|MAL1858633      |RE   |     8,640.14 |
